area,low,high,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,label
0.50059238,4.749926153,5.191724083,50,27,11,4,5,2,1,0,0,0,48,23,16,4,2,4,3,0,0,0,0
1.132230324,6.10210606,6.422418401,31,29,28,4,4,2,0,0,1,1,33,29,16,8,9,3,0,0,2,0,0
2.492853826,7.235028381,8.01013586,33,27,14,11,7,3,2,1,1,0,30,20,17,11,9,7,4,1,1,0,0
3.772837286,8.165306752,10.45364683,24,25,18,13,12,4,1,2,1,0,19,17,18,15,11,9,3,3,4,1,0
5.001323447,9.415849724,10.44045778,28,25,17,11,6,6,2,1,1,0,27,18,17,14,7,5,3,1,1,1,0
3.907368205,8.065231583,10.45920364,25,19,23,14,12,4,1,2,0,0,23,17,13,13,11,12,5,3,2,1,0
3.965677021,10.36482599,12.54356258,16,21,18,21,5,8,6,3,0,0,18,17,10,10,14,11,8,3,5,2,0
1.68220385,7.796615331,9.562281438,29,21,22,13,11,3,0,0,0,0,19,23,21,8,11,10,6,0,1,0,0
1.055941124,5.699878621,6.943047076,41,25,24,6,2,1,0,0,0,0,32,22,25,13,3,2,1,1,0,0,0
0.233826057,2.687030077,3.968296026,71,22,4,3,0,0,0,0,0,0,48,35,14,1,2,0,0,0,0,0,0
0.546645413,4.934481509,5.766703662,51,22,10,11,3,1,2,0,0,0,41,29,16,2,8,1,1,0,2,0,0
1.466088332,5.703367507,6.854135592,37,31,17,8,4,1,2,0,0,0,33,26,14,11,10,5,1,0,0,0,0
4.914955154,9.210508742,11.93924421,29,29,19,8,4,3,1,2,1,0,23,16,23,11,7,7,4,1,4,1,0
3.215031472,5.726301307,8.069016012,35,25,26,7,6,1,0,0,0,0,27,23,16,12,13,5,2,2,0,0,0
1.919255155,5.129709287,6.28393307,46,24,20,6,1,0,1,0,0,0,31,28,21,12,4,4,0,0,0,0,0
0.611523825,3.586412531,5.081830632,55,28,16,0,1,0,0,0,0,0,43,26,19,8,3,1,0,0,0,0,0
0.230155722,2.68878901,3.49301599,75,17,3,3,1,1,0,0,0,0,62,24,7,3,1,3,0,0,0,0,0
0.288978882,2.940664956,3.103677423,64,29,7,0,0,0,0,0,0,0,60,29,11,0,0,0,0,0,0,0,0
1.74643321,6.772747679,7.622253884,40,24,21,11,2,0,0,0,0,0,32,26,22,11,4,3,0,0,0,0,0
3.624825279,7.67729975,10.61907221,34,30,21,9,1,1,0,0,0,0,30,13,24,11,9,8,0,1,0,0,0
3.270662523,6.064668794,8.421212815,38,29,22,9,0,0,0,0,0,0,30,23,22,14,5,4,0,0,0,0,0
3.221544312,7.730113701,8.503151261,34,17,17,11,12,7,0,1,1,0,24,26,16,11,13,4,4,1,0,0,0
4.078325965,7.820882593,10.44929318,32,23,14,12,10,4,1,1,1,1,19,22,14,15,10,6,7,3,2,0,0
2.778387594,5.244276724,7.760634925,36,33,19,7,3,1,1,0,0,0,26,28,19,11,9,2,1,2,0,0,0
2.102877788,5.157541792,7.196019485,44,30,15,8,1,0,0,0,0,0,35,26,18,13,3,3,0,0,0,0,0
0.495756923,2.877159258,3.712920408,66,27,6,1,0,0,0,0,0,0,52,30,12,5,1,0,0,0,0,0,0
0.204106054,2.202946808,3.01469997,76,21,3,0,0,0,0,0,0,0,64,28,4,4,0,0,0,0,0,0,0
0.480755719,3.464811499,4.413027422,60,21,16,3,0,0,0,0,0,0,52,26,11,6,4,1,0,0,0,0,0
1.567845668,5.663936272,7.066016524,40,30,16,11,1,0,0,0,0,0,26,31,19,17,4,1,0,0,0,1,0
2.753829489,7.995492686,10.31856385,37,32,13,12,0,0,0,0,2,0,19,27,17,19,9,3,1,0,1,0,0
4.060361713,6.101631999,9.50981978,42,22,20,11,0,0,0,1,1,1,29,21,26,11,3,3,2,0,0,0,0
3.577347783,7.218795685,8.244379832,28,29,24,13,1,3,0,0,0,0,27,21,24,12,9,2,1,0,1,1,0
4.18747463,7.0304644,9.367622648,32,26,23,12,3,2,0,0,0,0,28,24,12,18,9,3,1,3,0,0,0
3.095080567,6.407083881,8.800524133,35,27,23,8,2,0,2,1,0,1,30,19,14,17,9,3,2,2,0,2,0
1.585440764,4.674766232,6.500534346,48,27,14,9,1,0,1,0,0,0,37,23,14,16,4,4,0,2,0,0,0
0.583484208,3.940469967,4.714635939,42,42,14,2,0,0,0,0,0,0,40,37,15,5,3,0,0,0,0,0,0
0.221670734,2.512187138,2.946759524,76,18,5,1,0,0,0,0,0,0,69,22,6,3,0,0,0,0,0,0,0
0.311350177,3.748423263,4.478321221,53,26,20,1,0,0,0,0,0,0,48,26,18,5,3,0,0,0,0,0,0
1.636968347,5.124224024,6.82674035,38,32,16,10,4,0,0,0,0,0,31,24,18,18,5,3,1,0,0,0,0
2.731716006,6.731662358,8.317776807,29,35,26,6,1,1,0,0,0,0,27,28,26,10,3,3,1,0,0,0,0
2.603724684,4.655564176,7.467664841,47,28,15,6,3,1,0,0,0,0,28,21,23,12,9,3,3,0,0,1,0
3.193571183,5.947700857,7.34947605,37,23,22,11,5,2,0,0,0,0,31,21,21,12,8,3,2,1,1,0,0
3.894353668,8.034506937,11.00478784,30,24,21,9,9,4,0,1,0,0,17,24,16,15,9,7,6,0,2,2,0
2.3192047,6.039356257,7.547182341,33,28,25,11,1,0,0,1,0,0,26,24,23,9,12,5,1,0,0,0,0
2.061801366,5.406958852,7.441369407,38,39,14,3,2,0,0,0,1,1,41,26,15,10,4,0,0,0,0,0,0
0.531953891,3.282930275,4.71462226,58,33,9,0,0,0,0,0,0,0,34,42,18,3,3,0,0,0,0,0,0
0.165369747,2.064531129,2.363077283,81,18,1,0,0,0,0,0,0,0,74,24,2,0,0,0,0,0,0,0,0
0.406996229,2.937645102,4.2373747,67,24,8,1,0,0,0,0,0,0,49,32,14,2,3,0,0,0,0,0,0
1.527292591,5.460234513,7.30546388,43,35,13,6,1,0,0,0,0,0,30,23,19,17,6,3,0,0,0,0,0
3.076259336,6.93240774,8.833796689,37,25,24,8,2,1,1,0,0,0,22,25,24,12,11,3,1,0,0,0,0
3.197050048,5.25158633,8.538272268,38,33,18,8,2,1,0,0,0,0,26,21,15,17,10,4,5,1,1,0,0
3.412831014,5.935078884,7.945641622,32,28,23,11,5,1,0,0,0,0,26,20,24,12,9,5,3,0,1,0,0
4.980336893,7.099502113,11.20457409,37,20,15,13,9,3,2,1,0,0,17,25,16,11,9,6,5,4,3,0,0
2.889204887,7.471280297,8.04071546,35,23,19,16,1,0,0,1,0,0,27,26,14,10,14,6,2,0,0,0,0
1.83659812,4.814033439,6.517894106,46,34,14,2,0,0,2,1,1,0,38,30,10,15,2,1,0,0,1,1,0
0.543164338,3.368964217,4.359617062,62,29,4,3,2,0,0,0,0,0,47,33,11,5,3,1,0,0,0,0,0
0.177424673,2.208600483,2.594544394,79,17,4,0,0,0,0,0,0,0,75,22,3,0,0,0,0,0,0,0,0
0.352913876,3.447015781,4.243044187,58,28,8,6,0,0,0,0,0,0,49,30,15,4,2,0,0,0,0,0,0
1.350089795,4.545188134,6.156285196,49,24,19,5,1,1,0,1,0,0,40,22,22,8,3,2,1,0,0,2,0
3.248924926,6.029521347,8.975944861,35,36,12,11,2,0,0,1,1,2,26,18,27,12,7,5,3,0,0,0,0
2.538397203,5.331236747,7.647634759,44,24,21,7,2,0,0,0,1,0,30,23,24,6,8,6,1,0,0,0,0
2.634343154,7.124355025,9.969838957,25,30,18,13,9,3,2,0,0,0,17,18,18,15,17,9,3,2,0,1,0
4.398253556,8.70077448,10.78692435,30,21,21,19,6,0,0,0,0,0,18,22,22,10,11,5,8,0,0,0,0
2.922245289,5.882699456,8.399006477,49,23,16,6,1,0,2,0,0,0,31,27,14,12,6,6,0,1,0,1,0
1.496695451,4.378360504,5.995308394,55,23,13,3,3,1,1,1,0,0,41,27,17,7,3,2,1,0,0,1,0
0.51896458,3.651403945,4.90262663,52,31,15,2,0,0,0,0,0,0,38,30,22,8,2,0,0,0,0,0,0
0.203666805,2.848767784,3.640904722,80,10,1,4,3,0,2,0,0,0,67,20,5,3,2,1,2,0,0,0,0
0.383886647,3.639231698,4.4477013,57,28,12,3,0,0,0,0,0,0,44,33,16,5,2,0,0,0,0,0,0
1.381763197,6.236398907,6.700170266,36,30,21,11,0,0,0,0,0,0,27,30,20,13,5,4,1,0,0,0,0
2.99953075,5.864329506,8.205978398,35,34,17,9,0,2,0,1,2,0,25,26,22,9,7,7,1,0,1,0,0
3.638000558,7.383060407,9.967650468,35,30,17,8,5,1,0,0,0,0,23,29,17,7,13,5,2,0,0,0,0
3.674181365,5.298000281,7.99024659,45,29,11,9,2,3,1,0,0,0,25,25,20,11,10,4,1,2,1,0,0
5.634018788,8.241906141,11.9213539,30,32,15,12,4,1,1,0,1,0,19,18,22,14,10,6,2,4,0,0,0
3.332281169,5.581785825,8.775416654,49,23,14,5,1,2,2,3,0,0,32,23,15,14,7,3,1,1,0,0,0
2.003723956,5.137707044,6.303249807,38,42,11,5,0,1,0,2,1,0,34,24,25,11,4,0,0,0,1,1,0
0.529230168,3.898165231,5.042562968,49,35,14,1,0,1,0,0,0,0,29,45,19,4,2,1,0,0,0,0,0
0.222859077,2.655960833,3.283239744,82,12,1,1,3,1,0,0,0,0,63,24,9,2,2,0,0,0,0,0,0
0.300139528,3.443758862,3.578807161,57,30,10,2,1,0,0,0,0,0,61,22,13,3,1,0,0,0,0,0,0
1.339503415,4.441571531,5.783268065,44,36,11,6,2,0,1,0,0,0,34,31,22,6,2,4,0,1,0,0,0
2.854971625,5.245829857,8.141657552,39,28,20,10,2,0,0,1,0,0,24,28,23,11,4,2,2,1,1,0,0
3.423788324,7.788685363,9.593270451,40,27,17,8,2,1,1,0,0,0,30,22,21,11,5,5,2,0,0,0,0
2.74406376,5.679879407,6.690332924,29,35,23,9,3,1,0,0,0,0,27,32,18,14,3,5,1,0,0,0,0
3.446752193,7.618223975,10.29020017,31,27,16,11,5,3,3,1,1,1,11,27,16,20,8,9,3,4,0,2,0
3.096572276,5.199745168,7.647732308,45,31,14,4,1,0,2,1,1,1,30,22,16,19,5,2,2,2,0,2,0
1.395183887,4.487414214,5.237826585,56,23,14,2,2,1,0,0,0,0,46,27,13,8,4,1,0,1,0,0,0
0.488926396,3.315191427,4.602694337,60,29,8,3,0,0,0,0,0,0,47,27,20,1,4,1,0,0,0,0,0
0.206200692,2.738117722,3.490703128,69,24,6,0,0,0,1,0,0,0,56,31,12,0,0,1,0,0,0,0,0
0.409747131,3.594480024,4.555662767,58,27,10,4,0,0,1,0,0,0,48,30,12,6,2,2,0,0,0,0,0
1.726860256,5.087511761,7.39265231,43,31,14,8,2,2,0,0,0,0,21,31,26,13,5,2,0,0,0,1,0
3.332510543,5.630191889,8.940430036,39,28,17,12,1,0,1,2,0,0,25,22,20,18,7,1,1,1,1,0,0
2.844625967,6.524883343,8.342676015,31,29,15,12,10,2,1,0,0,0,26,21,20,12,8,5,5,3,0,0,0
3.275166988,6.134101657,8.068286426,33,27,18,13,8,1,0,0,0,0,26,22,21,14,7,4,4,2,0,0,0
4.229140845,7.449346723,9.678312864,28,31,14,10,13,1,0,0,1,0,18,17,27,11,10,9,6,0,0,1,0
3.765221132,5.841407213,9.436290276,38,28,16,7,5,4,0,0,2,0,32,21,13,12,7,7,2,2,1,0,0
2.281661245,4.282874767,7.351210863,49,36,9,4,0,0,0,0,1,0,31,35,17,9,4,0,0,0,0,0,0
0.497817522,3.212860363,4.801406231,60,34,5,1,0,0,0,0,0,0,34,41,21,4,0,0,0,0,0,0,0
0.202281508,2.631775252,3.294213113,71,25,2,0,2,0,0,0,0,0,62,25,8,5,0,0,0,0,0,0,0
0.320174547,3.14749806,3.366597135,64,27,5,2,0,0,2,0,0,0,64,22,11,3,0,0,0,0,0,0,0
1.343018657,4.729373743,5.733585134,49,26,16,6,1,0,1,0,1,0,33,36,17,5,3,5,1,0,0,0,0
3.191763668,7.958790553,10.41717949,38,25,17,12,3,1,0,0,0,0,19,32,14,13,7,5,3,2,1,0,0
2.755012418,5.148499807,8.157019253,39,34,16,4,6,1,0,0,0,0,24,28,15,19,6,4,0,2,0,1,0
3.046260601,7.052824896,8.205575466,28,26,22,14,5,1,2,0,0,0,18,27,24,10,13,4,2,2,0,0,0
3.893166919,7.731669254,10.19661297,31,22,17,12,8,3,5,1,0,0,17,20,16,15,16,10,1,2,2,0,0
2.864805236,6.634529386,8.464806408,33,35,19,9,1,0,1,0,0,0,25,26,15,16,9,4,2,0,1,0,0
1.472830575,4.657914664,6.595810596,55,27,11,4,0,1,0,0,0,0,37,27,17,10,3,2,0,1,1,0,0
0.468947702,3.103133813,4.383338956,59,36,3,1,1,0,0,0,0,0,47,34,13,3,1,2,0,0,0,0,0
0.230651711,2.584129199,3.136953244,72,24,0,2,2,0,0,0,0,0,65,22,10,3,0,0,0,0,0,0,0
0.294564894,2.99203786,3.90090856,67,22,10,0,1,0,0,0,0,0,59,25,9,3,3,0,0,1,0,0,0
1.518193788,4.670460847,5.702773385,46,28,14,11,0,1,0,0,0,0,36,30,17,13,2,0,1,0,1,0,0
3.70140476,5.932473259,9.121258291,39,33,15,9,2,0,0,0,0,0,28,22,23,10,5,7,1,1,0,1,0
2.795825233,7.041823407,8.650576569,32,32,18,10,2,2,0,1,1,0,20,27,14,22,7,5,3,1,0,0,0
3.225828875,5.734179665,7.050482623,42,22,12,18,4,2,0,0,0,0,34,22,16,10,14,3,1,0,0,0,0
5.432920696,8.577198635,11.61113082,28,18,23,15,8,5,0,1,0,0,26,16,14,12,12,5,7,4,1,0,0
3.047400777,6.361694728,8.965050381,41,25,19,9,0,2,0,1,1,0,23,23,22,12,8,5,1,1,0,2,0
1.613529127,5.768651667,6.411883836,46,37,9,4,0,0,0,0,0,0,28,34,23,6,6,0,1,0,1,0,0
0.563634115,2.598205859,4.001271087,72,21,6,1,0,0,0,0,0,0,50,30,13,6,1,0,0,0,0,0,0
0.255777334,2.714590415,3.44271804,68,26,3,3,0,0,0,0,0,0,54,32,12,2,0,0,0,0,0,0,0
0.189293473,2.314262276,2.669981104,73,23,3,1,0,0,0,0,0,0,68,23,8,1,0,0,0,0,0,0,0
1.225599229,4.468033196,6.245265189,47,31,13,6,3,0,0,0,0,0,36,28,16,9,5,3,2,0,0,1,0
2.857932924,6.420018845,8.473078352,40,35,14,4,3,1,0,1,0,0,27,30,18,14,3,2,1,0,0,2,0
3.12501149,7.735672918,9.551892778,35,20,27,8,4,1,0,1,0,1,26,15,25,10,12,4,4,0,0,0,0
2.845600171,5.709383798,7.837316447,35,32,16,8,6,2,1,0,0,0,24,28,20,10,9,4,3,1,1,0,0
4.354460328,6.322153585,10.30244246,34,31,20,7,4,0,1,1,0,0,28,18,17,15,10,5,1,2,0,0,0
2.590493875,5.298769026,7.561565925,39,34,17,4,2,1,2,1,0,0,22,34,16,13,8,5,0,0,0,1,0
1.547278544,3.802430158,5.956190987,53,30,12,5,0,0,0,0,0,0,40,21,23,8,3,3,1,0,0,0,0
0.494331963,3.568908175,4.25760407,67,21,10,0,0,0,0,0,0,0,50,28,16,5,1,0,0,0,0,0,0
0.152823039,2.410137725,2.443438736,77,16,7,0,0,0,0,0,0,0,72,24,3,1,0,0,0,0,0,0,0
0.30560878,3.198715713,3.981126666,58,27,15,0,0,0,0,0,0,0,47,31,16,6,0,0,0,0,0,0,0
1.440658255,5.030358456,5.421654872,48,27,18,5,0,0,0,0,0,0,39,28,17,13,1,1,1,0,0,0,0
2.663580265,6.300800527,6.940213503,40,37,15,2,2,0,0,0,1,0,32,22,24,8,8,2,0,2,2,0,0
3.0469579,7.484158814,8.647438618,28,30,18,14,5,2,1,0,0,0,25,19,21,15,6,8,4,1,1,0,0
3.482690902,7.372549112,7.658323141,36,29,17,7,7,2,0,0,0,0,34,24,20,7,9,3,1,0,0,0,0
3.912561961,8.374897435,9.79060243,28,25,18,12,8,1,3,0,0,2,15,26,16,13,13,11,3,1,1,1,0
3.706491217,6.874851971,9.659904365,40,26,15,9,3,2,0,1,0,1,26,25,17,14,8,2,2,1,1,0,0
2.000773552,4.774512607,6.846635403,45,38,12,3,0,0,0,0,0,0,29,29,22,11,6,0,0,1,0,0,0
0.660332613,3.347431841,4.538827786,52,39,9,0,0,0,0,0,0,0,44,33,12,9,2,0,0,0,0,0,0
0.188395712,2.036238909,2.727667982,85,13,2,0,0,0,0,0,0,0,66,27,6,1,0,0,0,0,0,0,0
0.303380709,2.915921804,3.91715271,61,33,6,0,0,0,0,0,0,0,52,30,12,6,0,0,0,0,0,0,0
1.374899949,4.183838539,5.426098367,51,29,14,3,1,1,1,0,0,0,37,38,14,4,3,2,1,0,0,1,0
3.679661935,7.768758342,11.08698307,40,34,17,3,0,0,0,0,0,0,33,17,20,18,6,0,0,0,0,0,0
2.42241277,5.899254824,7.508287303,42,24,12,13,4,4,1,0,0,0,30,25,16,10,13,2,1,2,0,1,0
3.170853401,4.956456891,7.197532539,43,25,19,10,3,0,0,0,0,0,30,19,21,17,9,4,0,0,0,0,0
3.831859221,6.925419412,9.358295658,40,20,16,12,7,2,1,0,0,0,22,25,12,15,11,4,4,4,2,0,0
2.614851291,6.064570972,7.727063399,40,33,13,5,5,1,1,0,0,0,27,27,19,12,6,4,3,1,1,0,0
1.560513579,4.048692411,6.563599352,51,28,16,5,0,0,0,0,0,0,38,22,18,9,9,3,0,0,1,0,0
0.647691022,3.30520402,4.985510304,62,30,5,1,0,0,0,2,0,0,41,31,18,6,1,1,1,1,0,0,0
0.157664351,2.333358203,3.070009894,76,17,7,0,0,0,0,0,0,0,64,27,7,1,1,0,0,0,0,0,0
0.310997204,3.013497056,3.75628051,73,21,4,0,0,0,0,0,1,1,58,27,8,5,0,0,2,0,0,0,0
1.627113898,4.479871421,5.755496613,50,31,13,3,1,0,0,0,0,0,39,23,19,13,5,1,0,0,0,0,0
3.088514459,5.733453022,9.413764453,45,28,13,7,3,0,0,0,1,1,22,30,18,12,7,5,0,1,0,0,0
2.929824289,5.205168357,7.719823955,33,36,23,8,0,0,0,0,0,0,22,27,25,11,12,1,0,0,0,0,0
3.094917065,5.217658132,7.31536661,37,29,25,6,2,1,0,0,0,0,27,28,19,14,5,2,4,1,0,0,0
4.7449633,8.196818861,11.95043157,33,19,23,9,6,3,2,2,0,0,12,19,20,18,12,7,3,2,3,2,0
3.047481266,7.354221036,9.070192399,38,32,13,7,4,2,0,0,1,1,28,24,14,14,7,4,3,3,1,0,0
1.830577438,5.663262858,6.861415051,44,31,17,4,0,0,0,1,0,0,33,27,15,14,7,2,0,0,0,0,0
0.719226239,3.489411123,4.945412719,61,24,9,4,2,0,0,0,0,0,37,33,23,4,2,1,0,0,0,0,0
0.25384418,2.638658376,3.66427126,74,19,4,1,2,0,0,0,0,0,53,32,14,1,0,0,0,0,0,0,0
0.336592405,2.67648879,3.847114445,65,28,7,0,0,0,0,0,0,0,55,24,16,5,0,0,0,0,0,0,0
1.778163313,4.038674125,6.072942005,49,32,14,3,1,1,0,0,0,0,30,40,16,9,1,2,0,0,0,0,0
2.235569121,6.639278862,7.87685844,43,28,11,11,2,1,0,0,0,0,25,23,23,14,4,6,3,1,1,0,0
2.560119256,5.228134979,7.814294389,41,30,13,12,1,2,1,0,0,0,27,27,18,10,9,6,1,0,1,1,0
3.388271363,5.728323197,6.918626945,33,32,21,10,3,1,0,0,0,0,29,25,23,12,8,1,2,0,0,0,0
4.674546206,8.700399116,11.80365022,33,22,18,11,7,3,1,0,1,0,23,22,18,6,10,6,2,4,2,1,0
3.472824455,5.70013907,8.959162984,37,33,16,8,1,2,0,1,0,2,30,23,13,17,8,3,1,0,0,1,0
2.178299867,5.481575953,7.334000928,55,23,13,5,0,0,0,0,1,0,37,25,16,11,8,1,0,0,0,0,0
0.586267694,3.716616123,5.160503228,55,27,13,4,1,0,0,0,0,0,42,28,11,13,6,0,0,0,0,0,0
0.273351256,2.615582059,4.094375939,71,27,0,1,1,0,0,0,0,0,52,29,15,2,0,0,1,0,1,0,0
0.194934787,2.335407311,3.084947431,74,19,7,0,0,0,0,0,0,0,60,31,9,0,0,0,0,0,0,0,0
2.045748472,4.578827717,6.733654763,52,26,10,8,3,1,0,0,0,0,42,26,12,10,2,2,3,1,0,0,0
2.830218222,7.46835367,8.409209494,37,25,18,6,7,1,1,0,1,0,27,25,15,11,9,9,1,1,1,0,0
2.450178522,5.082073324,8.052435179,35,36,17,11,1,0,0,0,0,0,22,22,19,19,11,4,2,1,0,0,0
3.202227848,6.082017669,7.097327087,32,33,16,7,7,3,2,0,0,0,29,26,15,15,10,4,1,0,0,0,0
4.306492492,7.761858654,10.204292,29,31,16,8,5,5,2,1,0,0,21,21,20,17,4,5,6,1,2,0,0
3.574724413,5.748342221,8.559710776,40,28,23,6,1,0,0,0,0,0,21,23,22,14,13,2,1,2,1,0,0
3.241038022,5.20166286,8.98510463,47,40,4,3,0,2,0,0,0,1,31,27,24,7,5,0,2,0,0,0,0
0.819692224,3.845639808,5.530886201,48,34,16,2,0,0,0,0,0,0,33,27,26,13,1,0,0,0,0,0,0
0.180112258,2.289578606,3.442659323,77,18,5,0,0,0,0,0,0,0,55,27,18,0,0,0,0,0,0,0,0
0.244679753,2.970024876,3.432663255,65,26,9,0,0,0,0,0,0,0,59,26,12,2,1,0,0,0,0,0,0
2.026074625,4.182394937,6.945027454,50,30,15,4,0,0,0,1,0,0,37,23,19,12,7,0,0,0,0,0,0
2.625574222,5.752980967,7.87125356,40,28,19,5,3,0,2,2,1,0,32,26,16,9,6,5,2,0,1,1,0
2.274144154,5.398974978,7.500317248,39,32,19,7,0,0,0,0,1,2,23,28,22,15,6,5,1,0,0,0,0
2.938335547,6.183867178,6.819046442,31,29,22,9,6,2,1,0,0,0,27,37,13,9,8,4,1,1,0,0,0
3.848113134,6.903787439,8.605739513,31,26,16,14,7,5,1,0,0,0,32,16,13,15,12,7,2,0,2,0,0
2.651469693,5.91592461,7.801437261,41,31,18,8,0,0,0,0,0,0,28,25,15,18,8,2,1,1,0,0,0
1.947323367,5.998403931,7.935003629,57,27,11,1,0,0,0,0,0,0,27,24,30,12,2,2,0,1,0,0,0
0.711164178,3.438830394,5.475855972,58,32,7,1,1,0,1,0,0,0,36,33,17,11,1,0,1,0,0,1,0
0.189661226,2.226314368,3.046917221,83,15,2,0,0,0,0,0,0,0,62,32,5,1,0,0,0,0,0,0,0
0.267843991,2.38674273,3.144755083,74,20,6,0,0,0,0,0,0,0,64,26,6,4,0,0,0,0,0,0,0
1.522616676,6.323407162,7.62651159,41,27,18,10,2,0,0,0,0,0,28,34,15,10,8,3,0,0,0,0,0
2.454280084,7.30558363,8.582582999,34,33,17,8,4,0,0,0,0,1,26,20,24,14,6,4,2,0,1,0,0
2.718803828,5.512806844,8.03927172,43,21,17,13,4,1,1,0,0,0,26,23,17,14,14,1,4,1,0,0,0
3.500355526,5.701051855,7.001335663,38,26,21,7,6,2,0,0,0,0,30,21,24,14,5,4,2,0,0,0,0
4.32989187,9.35835553,11.41949564,29,16,26,11,9,3,3,1,0,0,20,19,18,14,12,5,5,2,3,0,0
3.525552383,7.485842917,9.331898262,30,38,16,9,0,1,0,1,0,1,21,29,25,11,5,4,0,1,0,0,0
2.372548031,4.136018426,7.413406226,50,30,15,3,2,0,0,0,0,0,31,28,15,14,7,2,0,1,0,0,0
0.751172837,3.935322074,5.10970069,43,40,12,5,0,0,0,0,0,0,37,32,20,9,2,0,0,0,0,0,0
0.297559756,2.58793817,3.715382129,72,23,3,1,1,0,0,0,0,0,58,30,6,2,2,1,0,1,0,0,0
0.203405798,2.819135638,2.979682505,74,19,4,1,1,1,0,0,0,0,62,29,6,3,0,0,0,0,0,0,0
1.156426114,4.927996125,6.250117035,47,26,18,6,1,0,0,0,0,1,29,31,23,9,6,1,0,0,1,0,0
3.177306354,7.413703887,10.34019125,31,33,17,13,4,0,0,0,0,0,21,25,16,15,13,5,1,0,0,0,0
2.793021307,5.600135083,8.258588806,34,31,18,13,4,0,0,0,0,0,18,29,20,15,6,8,3,1,0,0,0
3.192309292,5.696809845,6.783275576,35,30,20,9,6,0,0,0,0,0,32,25,19,10,9,3,2,0,0,0,0
4.379736003,6.975281301,9.873434101,36,22,15,13,7,4,1,1,1,0,27,16,15,16,11,8,3,0,1,1,0
3.247215258,5.738798401,8.827037915,36,32,17,10,3,0,0,0,0,1,29,17,21,14,10,6,1,0,0,0,0
1.922298598,4.543467091,6.89083907,41,34,19,5,1,0,0,0,0,0,32,23,20,12,9,2,1,0,1,0,0
0.584778252,3.411746345,4.787809156,55,36,7,1,0,0,1,0,0,0,38,39,16,5,0,2,0,0,0,0,0
0.168654502,2.521756686,3.370558623,75,21,3,1,0,0,0,0,0,0,61,26,12,1,0,0,0,0,0,0,0
0.326554711,2.58056863,3.415525836,72,20,8,0,0,0,0,0,0,0,57,32,7,4,0,0,0,0,0,0,0
1.416439361,5.069331396,5.945426572,42,41,9,6,0,0,0,0,0,0,39,27,17,10,4,1,0,0,0,1,0
2.662310215,5.219951833,7.376746653,39,32,18,6,3,1,1,0,0,0,29,19,25,16,7,1,1,0,0,0,0
3.387875465,6.156211559,8.824939938,41,31,15,6,5,0,0,0,0,0,26,21,21,10,10,7,2,0,1,0,0
3.263258815,5.520333473,7.410735333,33,33,22,9,1,2,0,0,0,0,22,28,25,13,7,4,1,0,0,0,0
4.188002206,8.052878236,10.41954033,37,21,13,13,5,4,3,0,0,1,28,17,17,9,9,9,1,3,2,2,0
3.204526757,6.920611895,9.341168199,33,33,14,6,6,4,1,1,0,0,20,24,18,10,11,10,3,0,2,2,0
1.733860729,4.838197171,6.394302546,53,29,12,3,0,0,0,0,0,1,34,24,22,11,7,0,1,0,0,1,0
0.871500916,4.684646901,6.031430644,42,35,17,4,1,0,0,0,1,0,41,17,20,17,2,2,1,0,0,0,0
0.224602331,2.570749292,3.582152889,69,27,2,0,1,1,0,0,0,0,59,28,9,1,3,0,0,0,0,0,0
0.211878434,2.535266818,3.064813377,72,22,6,0,0,0,0,0,0,0,65,24,8,3,0,0,0,0,0,0,0
1.969273319,4.944736922,6.433073199,38,38,16,6,1,1,0,0,0,0,40,28,20,6,3,0,1,0,0,0,0
2.552731219,4.639236187,7.195636829,50,29,14,3,1,0,0,1,2,0,31,23,20,10,11,1,1,1,0,1,0
3.210825666,7.950512852,9.985527034,30,34,21,5,5,1,0,0,0,0,26,17,22,19,6,3,3,0,0,0,0
2.850970482,4.257223533,5.897980863,44,36,14,6,0,0,0,0,0,0,32,30,19,12,6,0,1,0,0,0,0
4.145922269,7.923669019,10.19104036,32,28,12,11,8,5,1,1,0,0,23,20,9,20,11,6,5,1,2,0,0
2.646992258,5.33360727,7.523361607,33,41,15,5,2,2,2,0,0,0,22,29,22,15,5,1,4,0,1,1,0
1.925894219,4.222593655,7.239918252,48,32,12,5,2,1,0,0,0,0,28,28,20,9,10,3,0,0,1,0,0
0.729678953,3.286896404,4.832979237,57,35,6,0,2,0,0,0,0,0,39,38,14,7,2,0,0,0,0,0,0
0.236568848,2.593387139,3.760843368,71,27,0,0,0,1,1,0,0,0,56,29,9,4,0,0,2,0,0,0,0
0.265095137,2.97033421,3.428456103,62,29,8,1,0,0,0,0,0,0,58,28,12,1,0,1,0,0,0,0,0
1.043611661,4.071242933,5.061483663,48,32,17,1,1,1,0,0,0,0,43,26,23,5,1,1,0,0,1,0,0
2.583296139,5.854705928,7.961593514,42,24,22,7,3,0,0,0,0,0,23,25,21,14,11,2,3,1,0,0,0
2.677948393,7.739251526,8.218311779,33,37,16,5,3,2,0,0,0,0,24,28,23,9,6,5,1,1,0,0,0
3.272696011,5.550647332,6.71723049,39,26,20,9,4,2,0,0,0,0,27,32,20,11,7,1,1,1,0,0,0
